,수주량,평균온도,일강수량,상대습도,최심적설,기준금리,착공지수,출하량,예상중량,AE,ARE-580FX,CSA4000,CSA5000,PEMA-500FR,PEMA-580FX,PEMA-CR1000,PEMA-CSA5000,PEMA-HR1000,PEMA-HR1000S,PEMA-HR1500,PEMA-PCM2000,PEMA-PCM2000B,PEMA-PCR3000E,PEMA-PCR3000N,PEMA-PR1000,PEMA-PR2000,PEMA-SN400,PEMA-SP1000,PEMA-SPR,PEMA-SR2000,PEMA-SR2000A,PEMA-SR3000F,PEMA-SR5000F,PR1000,SRE-110,SRE-200
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,-213.59828527481125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,41.0225804199867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01,31.82415771484375,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,103.97581393034127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,351.5325464619405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,496831.87145996094,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,468040.7943233349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,122911.96368408203,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,127128.28996268845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,39763.02264404297,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,22997.139607268968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-08,52677.054260253906,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,53938.55546221402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-08,18158.451538085938,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,19054.42269001005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,281421.1993408203,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,293381.0539463689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,29718.246337890625,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,22810.63377149405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,94815.09307861328,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,100916.19219957809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,13151.314392089844,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,16294.32289534517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,831.92333984375,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,25.59616586800621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,172686.703125,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,152041.75446262385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,23202.124450683594,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,21244.284705086942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-08,15460.858825683594,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,17445.827568857065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-08,18338.75360107422,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,19962.945175914312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,15596.345397949219,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,15735.776808956223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,39511.82196044922,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,43150.73989850002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-08,0.0,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,-5692.301150399102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-08,10671.042175292969,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,12575.076298419748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,40.68243408203125,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,-1903.1548684119955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-08,5246.6898193359375,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,6407.00051104166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,0.0,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,-893.8090167813215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-08,46.454833984375,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,7.162465578389487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,346.8162841796875,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,-143.24980199515363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-08,293.38580322265625,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,-151.21831150679742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-08,178.18914794921875,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,41.00504594929304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-08,473.20947265625,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,103.97519875448354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,436.63916015625,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,350.78195970212784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,489741.1682128906,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,456128.5271106973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,100866.56225585938,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,93833.21372391768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,88606.52685546875,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,91061.77722925915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-15,38481.080017089844,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,31866.895502754305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-15,17603.60382080078,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,16487.375833140133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,297430.2409667969,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,314497.70019488584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,29924.29376220703,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,21331.5444035068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,68625.00970458984,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,61694.888565229296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,12196.600036621094,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,13155.53114370776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,5364.820861816406,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,4733.205286001376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,164280.22930908203,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,138248.1473007872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,9194.046508789062,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,-558.7138356382076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-15,16261.049987792969,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,16816.267948661873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-15,14773.823852539062,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,13091.965995372975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,25602.031982421875,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,28268.59257398336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,22398.319580078125,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,16907.484747143408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-15,0.0,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,-8719.66877498971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-15,12885.030578613281,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,13967.019031983791,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,21273.789978027344,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,26683.06403440782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-15,6880.943542480469,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,6970.016032105053,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,10573.112609863281,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,12468.972300347988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-15,3548.9053955078125,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,3241.398461928206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,4070.8221435546875,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,3407.774561979696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-15,1492.6690673828125,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,-210.1404176353088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-15,1418.6758422851562,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,40.9971232069859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-15,1713.7015991210938,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,103.97505489198106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,1677.2889404296875,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,351.0072669837181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,489028.78009033203,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,453821.6848343103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,98408.63757324219,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,89030.53543979184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,62552.50213623047,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,52520.477525435934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-22,36664.399963378906,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,27981.093662352825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-22,27206.943786621094,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,28930.362695549065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,203531.00579833984,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,178948.68038194656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,47471.69403076172,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,45133.2575994634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,78739.66326904297,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,74868.97158883263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,3884.3041381835938,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,-17.954732490836363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,2973.3838500976562,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,25.593661541337497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,217224.08026123047,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,212661.0822180418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,12510.31201171875,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,2894.769466580064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-22,7852.660095214844,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,3505.383126268316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-22,19829.186279296875,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,19032.077762797257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,11099.966735839844,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,6244.7337842941015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,42514.96221923828,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,44382.80063871594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-22,0.0,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,-5887.241141619368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-22,8346.399475097656,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,6189.265787051379,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,2796.417724609375,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,-1024.8433625488124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-22,7934.3837890625,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,7188.023901914479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,2312.906494140625,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,-630.0336358331051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-22,2191.4111328125,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,12.158405133226164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,2488.3004150390625,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,-143.2185654944888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-22,10848.896606445312,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,11879.515498533092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-22,2319.643798828125,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,40.99414116238084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-22,2614.671630859375,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,103.97503252110812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,2578.2362060546875,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,350.9747146062365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,575675.4200439453,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,576695.7200837273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,69734.24450683594,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,47014.07328630454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,43518.13702392578,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,24287.702271313225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-29,67980.54095458984,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,71741.42999582524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-29,15290.004089355469,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,10874.359000749846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,248601.72131347656,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,242375.84210149685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,35558.671630859375,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,27082.855038901896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,176307.5982055664,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,213358.69910490137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,12785.145751953125,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,11692.114855028713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,2072.8026733398438,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,-2278.7922090818383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,214955.21844482422,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,208400.27542815945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,36140.36218261719,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,35665.234198137056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-29,13659.022277832031,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,10790.845684461034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-29,12140.930114746094,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,7022.41028945258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,17336.826232910156,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,14145.738089498944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,19306.730712890625,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,10182.068856815538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
