,상대습도,일강수량,최심적설,평균온도,기준금리,연면적별,거래처코드,제품명,수주량
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006606,PEMA-PCM2000B,5000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006606,PEMA-SR2000,7000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006606,PEMA-SR3000F,17000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006609,CSA5000,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006609,PEMA-HR1000,30000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006609,PEMA-HR1000S,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006609,PEMA-HR1500,33000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006609,PEMA-PR1000,3000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006609,PEMA-SR2000,5000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006609,PEMA-SR3000F,6000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006609,PEMA-SR5000F,2000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006612,PEMA-500FR,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006612,PEMA-HR1000,46000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006612,PEMA-HR1500,14000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006612,PEMA-PR1000,22000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006612,PEMA-SR2000,3570
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006612,PEMA-SR3000F,5000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006700,PEMA-580FX,15000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006700,PEMA-HR1000,30000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006700,PEMA-HR1500,24000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006700,PEMA-PR1000,26000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006700,PEMA-SR3000F,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006800,CSA4000,8000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006800,PEMA-HR1000,8000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006800,PEMA-HR1500,42000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006800,PEMA-PR1000,26000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006900,CSA5000,5000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006900,PEMA-HR1000,19000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006900,PEMA-HR1500,34000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006900,PEMA-PCM2000,8000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2006900,PEMA-PR1000,15000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007000,CSA5000,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007000,PEMA-580FX,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007000,PEMA-HR1000,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007000,PEMA-HR1500,22000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007000,PEMA-PR1000,30000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007000,PEMA-SN400,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007100,CSA5000,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007100,PEMA-HR1000,5000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007100,PEMA-HR1500,14000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007100,PEMA-PCM2000,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007100,PEMA-PR1000,22000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007100,PEMA-SR2000,6000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007200,CSA5000,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007200,PEMA-HR1000,7000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007200,PEMA-PCM2000B,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007200,PEMA-PR1000,28000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007200,PEMA-SR2000,5000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007302,CSA5000,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007302,PEMA-HR1000,8000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007302,PEMA-PR1000,47000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007302,PEMA-PR2000,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007302,PEMA-SR2000,12000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007400,CSA5000,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007400,PEMA-HR1000,8000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007400,PEMA-HR1500,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007400,PEMA-PR1000,43000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007400,PEMA-PR2000,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007400,PEMA-SR2000,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007500,CSA5000,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007500,PEMA-HR1000,7000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007500,PEMA-HR1500,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007500,PEMA-PR1000,15000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007500,PEMA-SR2000,26000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007500,PEMA-SR3000F,30000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007600,CSA5000,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007600,PEMA-500FR,38000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007600,PEMA-HR1000,38000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007600,PEMA-HR1500,4000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007600,PEMA-SN400,7000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007600,PEMA-SR2000,6000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007600,PEMA-SR3000F,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007700,PEMA-500FR,8000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007700,PEMA-HR1000,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007700,PEMA-HR1500,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007700,PEMA-SN400,20000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007700,PEMA-SR2000,18000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007700,PEMA-SR3000F,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007800,PEMA-500FR,30000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007800,PEMA-HR1000,10000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007800,PEMA-HR1500,30000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007800,PEMA-PCM2000,5000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007800,PEMA-SR2000,36000
2020-12,60.43595925297114,0.3469609507640068,0.19511035653650252,0.8667572156196945,0.5,12855085,2007800,PEMA-SR3000F,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001102,AE,3000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001102,CSA5000,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001102,PEMA-HR1000,7000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001102,PEMA-HR1500,4000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001102,PEMA-PR1000,20000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001102,PEMA-SR2000,7000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001200,AE,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001200,CSA5000,20000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001200,PEMA-HR1000,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001200,PEMA-HR1500,4000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001200,PEMA-SR2000,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001200,PEMA-SR3000F,7000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001300,CSA5000,18000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001300,PEMA-HR1000,17000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001300,PEMA-HR1500,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001300,PEMA-SN400,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001300,PEMA-SR2000,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001300,PEMA-SR5000F,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001400,CSA5000,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001400,PEMA-500FR,13000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001400,PEMA-HR1000,30000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001400,PEMA-HR1500,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001400,PEMA-SN400,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001400,PEMA-SR3000F,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001500,AE,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001500,CSA5000,20000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001500,PEMA-HR1000,22000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001500,PEMA-HR1500,20000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001500,PEMA-SR2000,2000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001600,CSA5000,25000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001600,PEMA-HR1000,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001600,PEMA-HR1500,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001600,PEMA-SR2000,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001700,CSA5000,30000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001700,PEMA-HR1000,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001700,PEMA-HR1500,1000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001700,PEMA-SR2000,3000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001800,CSA5000,30000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001800,PEMA-HR1000,30000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001800,PEMA-HR1500,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2001800,PEMA-SR2000,3000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002000,CSA5000,28000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002000,PEMA-HR1000,19000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002000,PEMA-HR1500,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002000,PEMA-SR2000A,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002100,CSA5000,20000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002100,PEMA-HR1000,25000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002100,PEMA-HR1500,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002100,PEMA-SR3000F,3000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002200,PEMA-HR1000,40000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002200,PEMA-HR1500,20000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002200,PEMA-SR3000F,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002300,PEMA-HR1000,44000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002300,PEMA-PR1000,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002300,PEMA-PR2000,12500
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002300,PEMA-SR2000,1000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002300,PEMA-SR3000F,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002400,PEMA-500FR,23000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002400,PEMA-HR1000,46000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002400,PEMA-PR1000,22000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002400,PEMA-PR2000,12500
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002400,PEMA-SR2000,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002500,PEMA-500FR,2000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002500,PEMA-HR1000,32000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002500,PEMA-HR1500,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002500,PEMA-PR1000,3000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002500,PEMA-PR2000,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002500,PEMA-SR2000,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002600,PEMA-580FX,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002600,PEMA-HR1000,33000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002600,PEMA-HR1500,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002600,PEMA-PR1000,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002600,PEMA-SR2000,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002600,PEMA-SR3000F,4000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002700,CSA4000,7000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002700,PEMA-HR1000,25000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002700,PEMA-HR1500,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002700,PEMA-PR1000,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002700,PEMA-SR2000,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002700,PEMA-SR3000F,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002800,CSA5000,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002800,PEMA-500FR,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002800,PEMA-HR1000,13000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002800,PEMA-HR1500,12000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002800,PEMA-PR1000,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002800,PEMA-SR3000F,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002900,AE,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002900,CSA5000,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002900,PEMA-580FX,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002900,PEMA-HR1000,20000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002900,PEMA-HR1500,6000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002900,PEMA-PR1000,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2002900,PEMA-SN400,7000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003000,CSA4000,2000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003000,CSA5000,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003000,PEMA-HR1000,20000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003000,PEMA-HR1500,7000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003000,PEMA-PR2000,4000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003000,PEMA-SN400,3000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003100,CSA5000,26000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003100,PEMA-HR1000,18000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003100,PEMA-HR1500,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003100,PEMA-SN400,2800
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003100,PEMA-SR2000,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003200,CSA5000,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003200,PEMA-HR1000,13000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003200,PEMA-PCM2000,7000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003200,PEMA-PCR3000N,4000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003200,PEMA-SR2000,7000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003300,CSA5000,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003300,PEMA-HR1000,25000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003300,PEMA-PR1000,22000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003300,PEMA-SR2000,15000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003300,PEMA-SR3000F,5000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003400,PEMA-500FR,21000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003400,PEMA-HR1000,27000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003400,PEMA-PR1000,3000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003400,PEMA-SR2000,11000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003400,PEMA-SR3000F,7000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003500,AE,1000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003500,CSA5000,22000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003500,PEMA-HR1000,25000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003500,PEMA-HR1500,20000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003500,PEMA-PR1000,3000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003500,PEMA-SR2000,3000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003600,CSA5000,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003600,PEMA-CR1000,7000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003600,PEMA-HR1000,35000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003600,PEMA-HR1500,10000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003600,PEMA-PR1000,22000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003600,PEMA-SR3000F,3000
2021-01,63.52940577249575,0.799151103565365,0.6614261460101868,-0.5407130730050933,0.5,7570978,2003700,PEMA-CR1000,3000
